id,unidade_id,medico_id,data_plantao,turno,created_at,unidade_nome,unidade_endereco,medico_nome,medico_crm,medico_especialidade,medico_telefone,medico_usuario
e0c94ed864388c8a78c3b20eb8b849de,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-01,Tarde,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
e259ab45fef67bb58d664cde0675e52c,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-01,Noite,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
648c3c2a67dacc2fb9f817287b06a8c7,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-01,Madrugada,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
5dd17d0921a31d6206bf081f31059f92,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-01,Manhã,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
053774a2f90ed48defb620105dbed7da,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-01,Tarde,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
7b2d6c57207bfeb88751a52d6a9b3099,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-01,Noite,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
c022f3dfc5808c503c51237c1cca39fb,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-01,Madrugada,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
cd6deaa45597486e14999ac4d4a7e3d1,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-02,Manhã,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
d3bf70924bed1d889e05035725e4e637,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-02,Tarde,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
24100515bd573e0b029ec699be626697,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-02,Noite,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
827a3cb690254534594002ad28d3bfc7,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-02,Madrugada,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
f6d869824e7806c27aecef81879521a2,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-02,Manhã,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
139634950fef2de45c468b3191559f59,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-02,Tarde,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
78184e915567631075ea356e93eb1f7f,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-02,Noite,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
cd6e6383e0057cfa4715a0aa7abb1de9,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-02,Madrugada,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
1350cf2f1cfb88b1287620bb03bc833f,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-02,Manhã,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
57230d268118704e40443512be132481,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-02,Tarde,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
6c29724457f9690551fc3ec0ba6b90b1,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-02,Noite,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
25975550ba068e81d590f508dfb1800e,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-02,Madrugada,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
a084e589c82704d1cbf55a6b1d59dcb3,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-02,Manhã,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
1778836d2eafc4b8f6feedf5da310549,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-02,Tarde,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
5e33d90664b4198c93a5621420ea0da0,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-02,Noite,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
a0b74a6037e371671d753162e931d367,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-02,Madrugada,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
46a61289c0b14399cbbd20c6b24176f4,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,6e843629-6993-443e-8821-c94fd5ea6136,2026-05-03,Manhã,2026-04-09 14:11:09,PS Vila Velha - ES,,Leonardo Rocha [PS Vila Velha - ES],CRM900007,Plantonista PS,,medico.b6916e29.1
71a8ce3e5d5ffe71d9479d77f415ebf8,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,6e843629-6993-443e-8821-c94fd5ea6136,2026-05-03,Tarde,2026-04-09 14:11:09,PS Vila Velha - ES,,Leonardo Rocha [PS Vila Velha - ES],CRM900007,Plantonista PS,,medico.b6916e29.1
e146dc12b56989af40a6a7125af81988,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,6e843629-6993-443e-8821-c94fd5ea6136,2026-05-03,Noite,2026-04-09 14:11:09,PS Vila Velha - ES,,Leonardo Rocha [PS Vila Velha - ES],CRM900007,Plantonista PS,,medico.b6916e29.1
decc520a59dfcc015a2de41e1c09225d,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,6e843629-6993-443e-8821-c94fd5ea6136,2026-05-03,Madrugada,2026-04-09 14:11:09,PS Vila Velha - ES,,Leonardo Rocha [PS Vila Velha - ES],CRM900007,Plantonista PS,,medico.b6916e29.1
855a9b7799e7806e4c0dbec0f656e87f,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-03,Manhã,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
d262f4b29d39caeecaaf1e0d1499e34e,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-03,Tarde,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
f87957a27f2127b06f1a544734484021,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-03,Noite,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
4437a4f42ac3b2dd6e42ca9af109d857,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-03,Madrugada,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
dc5815c980c01e45ddb2f28e450ac4b0,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-03,Manhã,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
fdf4ae01a7e1fa5f98a432346cd92935,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-03,Tarde,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
a7634af1219f9d4c6afe58caf9a5b7c8,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-03,Noite,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
a7814a96f393b39909eda01f5af35b61,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-03,Madrugada,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
8ddadfeb7cc3feb4482597b2ca2f7b7e,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-03,Manhã,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
3db56cb9ef3aa950a3d719bc207f93fa,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-03,Tarde,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
33db59fa4678ee1f31731acb18ee5890,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-03,Noite,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
48775bfee14e7dab52c97af067ea89cc,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-03,Madrugada,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
3231cec2789ba3831c512c404fb1c906,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-04,Manhã,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
a0707d94a9936ceacd742ed48d60e673,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-04,Tarde,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
a3e57dd74b0d5a026303d9549f3fd4dd,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-04,Noite,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
e18c1578d5e2c2aa0e602b4e89f18e00,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-04,Madrugada,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
9a46829c2df9d3afc6111adea256de48,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-04,Manhã,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
0c58af495842d531cb42ed365c459e7d,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-04,Tarde,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
68bfc14b1a2b70b3fdca4f9d39c74b72,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-04,Noite,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
906d0923281926d0396ea08c3b7e7938,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-04,Madrugada,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
aecc967fab59b79dc30d7f01c3e6df2e,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-04,Manhã,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
dad20f10a6e863264a07997b67f383ee,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-04,Tarde,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
ddf8d90ca6a1a727184504e4197399d3,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-04,Noite,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
560f049c1e38b8c6df30b9e64c7b93fb,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-04,Madrugada,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
80e091ad38a08500aaccdb93d4097fbd,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-04,Manhã,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
944f79af650ca9cfd9185aaa578ce2c3,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-04,Tarde,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
77369daa4c768c5ea285bfcfd834a8ff,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-04,Noite,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
1b668e1ede30b0d286e68fe1af42a9ea,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-04,Madrugada,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
1583697d72022ac96fd6c8da6705b182,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-04,Manhã,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
33f8dfc631793d4a69c8c6b9790b6fd7,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-04,Tarde,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
70a54ebe73931e434ad268182b0ce4b0,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-04,Noite,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
39a21853645841e71305b683c92d4c13,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,d25cd78c-d94e-461a-9169-143307d9f762,2026-05-04,Madrugada,2026-04-09 14:11:09,PS Campo grande - RJ,,Felipe Martins [PS Campo grande - RJ],CRM900009,Plantonista PS,,medico.e76bf95b.1
a591ee337d53f54f37f8b2412572f0fd,15d87fb5-b135-4c65-bad1-4751514f1e0f,cdafb40d-aeaa-4057-97de-1a716ef78a5e,2026-05-05,Manhã,2026-04-09 14:11:09,PS Sig - DF,,Renato Farias [PS Sig - DF],CRM900021,Plantonista PS,,medico.15d87fb5.1
d7660678c54d73b5299c3cfdadfaf5df,15d87fb5-b135-4c65-bad1-4751514f1e0f,cdafb40d-aeaa-4057-97de-1a716ef78a5e,2026-05-05,Tarde,2026-04-09 14:11:09,PS Sig - DF,,Renato Farias [PS Sig - DF],CRM900021,Plantonista PS,,medico.15d87fb5.1
97fbcaceca4170fa866fb8a28ba4e2cf,15d87fb5-b135-4c65-bad1-4751514f1e0f,cdafb40d-aeaa-4057-97de-1a716ef78a5e,2026-05-05,Noite,2026-04-09 14:11:09,PS Sig - DF,,Renato Farias [PS Sig - DF],CRM900021,Plantonista PS,,medico.15d87fb5.1
7492397904cc0f503458bc79290297f7,15d87fb5-b135-4c65-bad1-4751514f1e0f,cdafb40d-aeaa-4057-97de-1a716ef78a5e,2026-05-05,Madrugada,2026-04-09 14:11:09,PS Sig - DF,,Renato Farias [PS Sig - DF],CRM900021,Plantonista PS,,medico.15d87fb5.1
3829ea4325b1201103cb93c29c75f6a5,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-05,Manhã,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
f1f4d7e4043c4ab4580392ad9035f7b7,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-05,Tarde,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
f0bc833b9d1e21da92052ec5ee9b9e74,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-05,Noite,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
f522f8b9f2cec073d593a1e8bf4a9f47,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,571893b6-4519-4a65-b693-d02323122c5a,2026-05-05,Madrugada,2026-04-09 14:11:09,PS Taguatinga - DF,,Vinicius Correia [PS Taguatinga - DF],CRM900019,Plantonista PS,,medico.87aec33f.1
e80762bfdd8fb845085ad5e75c5a56fe,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-05,Manhã,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
af9de6e996d8e037c4a681c21eff5e08,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-05,Tarde,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
23b715559f7d9fc0f6a8154ada9305e0,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-05,Noite,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
b276e96fc1ffa9b221ed8f2c004f2b4e,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,f07deece-4028-4b9e-90d7-42ec96f1e640,2026-05-05,Madrugada,2026-04-09 14:11:09,PS Pampulha - MG,,Bruno Ribeiro [PS Pampulha - MG],CRM900023,Plantonista PS,,medico.ace03104.1
5f24e44e46abd7a05c40fb2fdadfb575,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-05,Manhã,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
a66cf7e4293723d7118729d5b9b4865a,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-05,Tarde,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
ef55b7df6994a2c33a1eb23ea1ee9f57,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-05,Noite,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
7c56dd8750679f2883ada027ced3ba4b,ba3bb4c6-9705-45f4-adda-eb6c9469c043,03b6d4fc-e465-45af-bfc8-18a5c8615c75,2026-05-05,Madrugada,2026-04-09 14:11:09,Anestesista MG,,Lucas Andrade [Anestesista MG],CRM900017,Clínico,,medico.ba3bb4c6.1
cc4705ddbe353a93fb85248fa4214661,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-05,Manhã,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
6b921b912e98f8e9b6eed00a79ca0b20,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-05,Tarde,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
7d325ea66b25ae652f1a4187959f4e61,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-05,Noite,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
d9c870d83abeae1937e8c5a1a1f27018,c3e990cc-25fd-475b-a5c9-2e69a79fb506,1f65427e-c6f3-4d54-b0bd-4abca7bf6489,2026-05-05,Madrugada,2026-04-09 14:11:09,PS Botafogo - RS,,Gustavo Almeida [PS Botafogo - RS],CRM900011,Plantonista PS,,medico.c3e990cc.1
70deb55926719e05dd46080a169bdff9,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-05,Manhã,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
cd18d88887b0aee399f1ec38992a5df2,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-05,Tarde,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
d2bd500347644b00a646f9478f0a1028,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-05,Noite,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
52367f524e9c2c26fbbe824e15626ff2,decbd054-c077-4e5a-90ca-fc0ec8ccf809,c33654ec-90b4-4040-8319-f1514f9cc961,2026-05-05,Madrugada,2026-04-09 14:11:09,ENFERMARIA Vitória - ES,,Rafael Nogueira [ENFERMARIA Vitória - ES],CRM900005,Clínico,,medico.decbd054.1
1dd905def22b53b06e744b9a4baa6a63,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-05,Manhã,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
9d103928a2ed39314f62850c678260a4,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-05,Tarde,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
bcb6e2673a949a10c80f8fff080a5232,e1969ee6-5072-452c-be7a-b4b67c584d56,7e68f824-7e6a-4ce6-9b87-69c6c98f784e,2026-05-05,Noite,2026-04-09 14:11:09,UTI Vitória - ES,,Eduardo Torres [UTI Vitória - ES],CRM900001,Clínico,,medico.e1969ee6.1
